"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"null"
"exp2_legal_main"
"08/07/2026 20:14:36:700 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","treatment","targeting-mode","network-type","p0","legal-strength","legal-response-time","legal-accuracy","platform-accuracy","platform-speed","num-nodes","ba-m","ws-rewire-prob","beta0","amplification","super-ratio","lambda-weight","max-ticks","[step]","effectiveness","over-removal-rate","net-effectiveness","removal-precision","error-rate","current-pollution-rate","count-wrongly-removed","deleted-count","false-deleted"
"205","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","19","8.700000000000003","1.0999999999999999","7.600000000000003","98.52348993288591","1.476510067114094","91.3","11","734","11"
"203","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","45","14.600000000000009","0.6","14.000000000000009","99.71804511278195","0.28195488721804507","85.39999999999999","6","2122","6"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","8","18.10000000000001","0.7000000000000001","17.40000000000001","97.6510067114094","2.348993288590604","81.89999999999999","7","291","7"
"204","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","26","15.200000000000003","1.2","14.000000000000004","98.99244332493703","1.0075566750629723","84.8","12","1179","12"
"202","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","41","46.3","1.5","44.8","99.287072243346","0.7129277566539924","53.7","15","2089","15"
"206","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","16","15.200000000000003","1.5","13.700000000000003","97.97843665768194","2.0215633423180592","84.8","15","727","15"
"205","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","20","6.299999999999997","1.0999999999999999","5.1999999999999975","98.52348993288591","1.476510067114094","93.7","11","734","11"
"203","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","46","10.299999999999997","0.6","9.699999999999998","99.71804511278195","0.28195488721804507","89.7","6","2122","6"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","9","14.900000000000006","0.7000000000000001","14.200000000000006","97.6510067114094","2.348993288590604","85.1","7","291","7"
"204","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","27","11.799999999999997","1.2","10.599999999999998","98.99244332493703","1.0075566750629723","88.2","12","1179","12"
"202","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","42","36.8","1.5","35.3","99.287072243346","0.7129277566539924","63.2","15","2089","15"
"206","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","17","10.599999999999994","1.5","9.099999999999994","97.97843665768194","2.0215633423180592","89.4","15","727","15"
"203","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","47","7.199999999999989","0.6","6.599999999999989","99.71804511278195","0.28195488721804507","92.80000000000001","6","2122","6"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","10","11.900000000000006","0.7000000000000001","11.200000000000006","97.6510067114094","2.348993288590604","88.1","7","291","7"
"205","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","21","50.2","1.4000000000000001","48.800000000000004","98.8391376451078","1.1608623548922055","49.8","14","1192","14"
"202","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","43","26.599999999999994","1.5","25.099999999999994","99.287072243346","0.7129277566539924","73.4","15","2089","15"
"204","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","28","9.399999999999991","1.2","8.199999999999992","98.99244332493703","1.0075566750629723","90.60000000000001","12","1179","12"
"206","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","18","8.399999999999991","1.5","6.8999999999999915","97.97843665768194","2.0215633423180592","91.60000000000001","15","727","15"
"203","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","48","5.200000000000003","0.6","4.600000000000003","99.71804511278195","0.28195488721804507","94.8","6","2122","6"
"205","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","22","42.6","1.4000000000000001","41.2","98.8391376451078","1.1608623548922055","57.4","14","1192","14"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","11","54.1","0.8999999999999999","53.2","98.78706199460916","1.2129380053908356","45.9","9","733","9"
"204","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","29","6.799999999999997","1.2","5.599999999999997","98.99244332493703","1.0075566750629723","93.2","12","1179","12"
"205","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","23","35","1.4000000000000001","33.6","98.8391376451078","1.1608623548922055","65","14","1192","14"
"202","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","44","19.799999999999997","1.5","18.299999999999997","99.287072243346","0.7129277566539924","80.2","15","2089","15"
"203","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","49","3.9000000000000057","0.6","3.3000000000000056","99.71804511278195","0.28195488721804507","96.1","6","2122","6"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","12","47.099999999999994","0.8999999999999999","46.199999999999996","98.78706199460916","1.2129380053908356","52.900000000000006","9","733","9"
"206","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","19","6.3999999999999915","1.5","4.8999999999999915","97.97843665768194","2.0215633423180592","93.60000000000001","15","727","15"
"205","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","24","26.200000000000003","1.4000000000000001","24.800000000000004","98.8391376451078","1.1608623548922055","73.8","14","1192","14"
"204","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","30","4.900000000000006","1.2","3.7000000000000055","98.99244332493703","1.0075566750629723","95.1","12","1179","12"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","13","38.2","0.8999999999999999","37.300000000000004","98.78706199460916","1.2129380053908356","61.8","9","733","9"
"203","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","50","2.5","0.6","1.9","99.71804511278195","0.28195488721804507","97.5","6","2122","6"
"202","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","45","15","1.5","13.5","99.287072243346","0.7129277566539924","85","15","2089","15"
"206","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","20","4.6000000000000085","1.5","3.1000000000000085","97.97843665768194","2.0215633423180592","95.39999999999999","15","727","15"
"205","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","25","20","1.4000000000000001","18.6","98.8391376451078","1.1608623548922055","80","14","1192","14"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","14","27.799999999999997","0.8999999999999999","26.9","98.78706199460916","1.2129380053908356","72.2","9","733","9"
"204","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","31","48","1.3","46.7","99.20537897310513","0.7946210268948656","52","13","1623","13"
"202","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","46","10.299999999999997","1.5","8.799999999999997","99.287072243346","0.7129277566539924","89.7","15","2089","15"
"205","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","26","14.900000000000006","1.4000000000000001","13.500000000000005","98.8391376451078","1.1608623548922055","85.1","14","1192","14"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","15","21","0.8999999999999999","20.1","98.78706199460916","1.2129380053908356","79","9","733","9"
"206","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","21","49","1.5","47.5","98.74055415617129","1.2594458438287155","51","15","1176","15"
"204","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","32","38.5","1.3","37.2","99.20537897310513","0.7946210268948656","61.5","13","1623","13"
"202","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","47","7.799999999999997","1.5","6.299999999999997","99.287072243346","0.7129277566539924","92.2","15","2089","15"
"205","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","27","11","1.4000000000000001","9.6","98.8391376451078","1.1608623548922055","89","14","1192","14"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","16","16.60000000000001","0.8999999999999999","15.700000000000008","98.78706199460916","1.2129380053908356","83.39999999999999","9","733","9"
"206","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","22","40.2","1.5","38.7","98.74055415617129","1.2594458438287155","59.8","15","1176","15"
"204","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","33","29.900000000000006","1.3","28.600000000000005","99.20537897310513","0.7946210268948656","70.1","13","1623","13"
"205","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","28","8.399999999999991","1.4000000000000001","6.999999999999991","98.8391376451078","1.1608623548922055","91.60000000000001","14","1192","14"
"202","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","48","5.1000000000000085","1.5","3.6000000000000085","99.287072243346","0.7129277566539924","94.89999999999999","15","2089","15"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","17","12.400000000000006","0.8999999999999999","11.500000000000005","98.78706199460916","1.2129380053908356","87.6","9","733","9"
"204","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","34","21.299999999999997","1.3","19.999999999999996","99.20537897310513","0.7946210268948656","78.7","13","1623","13"
"206","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","23","30.400000000000006","1.5","28.900000000000006","98.74055415617129","1.2594458438287155","69.6","15","1176","15"
"202","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","49","3.5","1.5","2","99.287072243346","0.7129277566539924","96.5","15","2089","15"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","18","9","0.8999999999999999","8.1","98.78706199460916","1.2129380053908356","91","9","733","9"
"205","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","29","6.699999999999989","1.4000000000000001","5.299999999999988","98.8391376451078","1.1608623548922055","93.30000000000001","14","1192","14"
"204","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","35","15.700000000000003","1.3","14.400000000000002","99.20537897310513","0.7946210268948656","84.3","13","1623","13"
"206","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","24","22.5","1.5","21","98.74055415617129","1.2594458438287155","77.5","15","1176","15"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","19","6.200000000000003","0.8999999999999999","5.3000000000000025","98.78706199460916","1.2129380053908356","93.8","9","733","9"
"202","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","50","2.5","1.5","1","99.287072243346","0.7129277566539924","97.5","15","2089","15"
"204","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","36","10.799999999999997","1.3","9.499999999999996","99.20537897310513","0.7946210268948656","89.2","13","1623","13"
"205","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","30","5.1000000000000085","1.4000000000000001","3.700000000000008","98.8391376451078","1.1608623548922055","94.89999999999999","14","1192","14"
"206","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","25","18.30000000000001","1.5","16.80000000000001","98.74055415617129","1.2594458438287155","81.69999999999999","15","1176","15"
"208","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","0","50","0","50","0","0","50","0","0","0"
"206","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","26","13.200000000000003","1.5","11.700000000000003","98.74055415617129","1.2594458438287155","86.8","15","1176","15"
"204","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","37","8.099999999999994","1.3","6.7999999999999945","99.20537897310513","0.7946210268948656","91.9","13","1623","13"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","20","5.200000000000003","0.8999999999999999","4.3000000000000025","98.78706199460916","1.2129380053908356","94.8","9","733","9"
"205","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","31","48.9","1.4000000000000001","47.5","99.1566265060241","0.8433734939759037","51.1","14","1646","14"
"204","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","38","5.5","1.3","4.2","99.20537897310513","0.7946210268948656","94.5","13","1623","13"
"206","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","27","9.399999999999991","1.5","7.8999999999999915","98.74055415617129","1.2594458438287155","90.60000000000001","15","1176","15"
"208","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","1","70.5","1.3","69.2","95.92476489028213","4.075235109717868","29.5","13","306","13"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","21","49.1","1.2","47.9","99.00166389351082","0.9983361064891847","50.9","12","1190","12"
"205","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","32","40.6","1.4000000000000001","39.2","99.1566265060241","0.8433734939759037","59.4","14","1646","14"
"208","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","2","64.80000000000001","1.3","63.500000000000014","95.92476489028213","4.075235109717868","35.199999999999996","13","306","13"
"206","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","28","7.599999999999994","1.5","6.099999999999994","98.74055415617129","1.2594458438287155","92.4","15","1176","15"
"204","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","39","3.799999999999997","1.3","2.4999999999999973","99.20537897310513","0.7946210268948656","96.2","13","1623","13"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","22","42.2","1.2","41","99.00166389351082","0.9983361064891847","57.8","12","1190","12"
"205","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","33","31.10000000000001","1.4000000000000001","29.70000000000001","99.1566265060241","0.8433734939759037","68.89999999999999","14","1646","14"
"208","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","3","55.199999999999996","1.3","53.9","95.92476489028213","4.075235109717868","44.800000000000004","13","306","13"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","23","32.39999999999999","1.2","31.199999999999992","99.00166389351082","0.9983361064891847","67.60000000000001","12","1190","12"
"206","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","29","5.400000000000006","1.5","3.9000000000000057","98.74055415617129","1.2594458438287155","94.6","15","1176","15"
"204","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","40","2.5","1.3","1.2","99.20537897310513","0.7946210268948656","97.5","13","1623","13"
"205","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","34","24.200000000000003","1.4000000000000001","22.800000000000004","99.1566265060241","0.8433734939759037","75.8","14","1646","14"
"208","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","4","45.3","1.3","44","95.92476489028213","4.075235109717868","54.7","13","306","13"
"206","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","30","3.9000000000000057","1.5","2.4000000000000057","98.74055415617129","1.2594458438287155","96.1","15","1176","15"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","24","25","1.2","23.8","99.00166389351082","0.9983361064891847","75","12","1190","12"
"205","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","35","18.700000000000003","1.4000000000000001","17.300000000000004","99.1566265060241","0.8433734939759037","81.3","14","1646","14"
"204","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","41","47.8","1.4000000000000001","46.4","99.33301572177228","0.6669842782277274","52.2","14","2085","14"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","25","19","1.2","17.8","99.00166389351082","0.9983361064891847","81","12","1190","12"
"205","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","36","13.900000000000006","1.4000000000000001","12.500000000000005","99.1566265060241","0.8433734939759037","86.1","14","1646","14"
"208","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","5","37.7","1.3","36.400000000000006","95.92476489028213","4.075235109717868","62.3","13","306","13"
"206","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","31","48.4","1.6","46.8","99.02853673345476","0.9714632665452339","51.6","16","1631","16"
"204","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","42","41.300000000000004","1.4000000000000001","39.900000000000006","99.33301572177228","0.6669842782277274","58.699999999999996","14","2085","14"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","26","12.900000000000006","1.2","11.700000000000006","99.00166389351082","0.9983361064891847","87.1","12","1190","12"
"208","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","6","32.19999999999999","1.3","30.899999999999988","95.92476489028213","4.075235109717868","67.80000000000001","13","306","13"
"205","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","37","9.799999999999997","1.4000000000000001","8.399999999999997","99.1566265060241","0.8433734939759037","90.2","14","1646","14"
"206","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","32","40.5","1.6","38.9","99.02853673345476","0.9714632665452339","59.5","16","1631","16"
"204","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","43","32","1.4000000000000001","30.6","99.33301572177228","0.6669842782277274","68","14","2085","14"
"208","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","7","25.900000000000006","1.3","24.600000000000005","95.92476489028213","4.075235109717868","74.1","13","306","13"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","27","9.599999999999994","1.2","8.399999999999995","99.00166389351082","0.9983361064891847","90.4","12","1190","12"
"205","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","38","7.199999999999989","1.4000000000000001","5.799999999999988","99.1566265060241","0.8433734939759037","92.80000000000001","14","1646","14"
"206","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","33","30.10000000000001","1.6","28.500000000000007","99.02853673345476","0.9714632665452339","69.89999999999999","16","1631","16"
"209","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","0","50","0","50","0","0","50","0","0","0"
"204","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","44","23.099999999999994","1.4000000000000001","21.699999999999996","99.33301572177228","0.6669842782277274","76.9","14","2085","14"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","28","6.8999999999999915","1.2","5.699999999999991","99.00166389351082","0.9983361064891847","93.10000000000001","12","1190","12"
"205","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","39","5.400000000000006","1.4000000000000001","4.000000000000005","99.1566265060241","0.8433734939759037","94.6","14","1646","14"
"208","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","8","21.200000000000003","1.3","19.900000000000002","95.92476489028213","4.075235109717868","78.8","13","306","13"
"206","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","34","23.200000000000003","1.6","21.6","99.02853673345476","0.9714632665452339","76.8","16","1631","16"
"204","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","45","16","1.4000000000000001","14.6","99.33301572177228","0.6669842782277274","84","14","2085","14"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","29","5","1.2","3.8","99.00166389351082","0.9983361064891847","95","12","1190","12"
"208","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","9","17.900000000000006","1.3","16.600000000000005","95.92476489028213","4.075235109717868","82.1","13","306","13"
"205","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","40","3.299999999999997","1.4000000000000001","1.899999999999997","99.1566265060241","0.8433734939759037","96.7","14","1646","14"
"209","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","1","70.9","0.3","70.60000000000001","98.94366197183099","1.056338028169014","29.099999999999998","3","281","3"
"206","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","35","15.600000000000009","1.6","14.000000000000009","99.02853673345476","0.9714632665452339","84.39999999999999","16","1631","16"
"204","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","46","11.099999999999994","1.4000000000000001","9.699999999999994","99.33301572177228","0.6669842782277274","88.9","14","2085","14"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","30","3.700000000000003","1.2","2.5000000000000027","99.00166389351082","0.9983361064891847","96.3","12","1190","12"
"208","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","10","14.700000000000003","1.3","13.400000000000002","95.92476489028213","4.075235109717868","85.3","13","306","13"
"209","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","2","66.19999999999999","0.3","65.89999999999999","98.94366197183099","1.056338028169014","33.800000000000004","3","281","3"
"206","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","36","11.5","1.6","9.9","99.02853673345476","0.9714632665452339","88.5","16","1631","16"
"205","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","41","47.5","1.7000000000000002","45.8","99.19621749408984","0.8037825059101654","52.5","17","2098","17"
"204","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","47","8.099999999999994","1.4000000000000001","6.699999999999994","99.33301572177228","0.6669842782277274","91.9","14","2085","14"
"209","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","3","56.6","0.3","56.300000000000004","98.94366197183099","1.056338028169014","43.4","3","281","3"
"205","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","42","38.6","1.7000000000000002","36.9","99.19621749408984","0.8037825059101654","61.4","17","2098","17"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","31","47.9","1.5","46.4","99.09310761789601","0.9068923821039904","52.1","15","1639","15"
"208","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","11","54","1.3","52.7","98.25737265415549","1.742627345844504","46","13","733","13"
"206","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","37","7.8999999999999915","1.6","6.299999999999992","99.02853673345476","0.9714632665452339","92.10000000000001","16","1631","16"
"204","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","48","5.800000000000011","1.4000000000000001","4.400000000000011","99.33301572177228","0.6669842782277274","94.19999999999999","14","2085","14"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","32","38.3","1.5","36.8","99.09310761789601","0.9068923821039904","61.7","15","1639","15"
"209","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","4","48.1","0.3","47.800000000000004","98.94366197183099","1.056338028169014","51.9","3","281","3"
"206","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","38","6.1000000000000085","1.6","4.500000000000009","99.02853673345476","0.9714632665452339","93.89999999999999","16","1631","16"
"205","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","43","27.900000000000006","1.7000000000000002","26.200000000000006","99.19621749408984","0.8037825059101654","72.1","17","2098","17"
"208","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","12","46.199999999999996","1.3","44.9","98.25737265415549","1.742627345844504","53.800000000000004","13","733","13"
"204","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","49","3.9000000000000057","1.4000000000000001","2.5000000000000053","99.33301572177228","0.6669842782277274","96.1","14","2085","14"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","33","29.80000000000001","1.5","28.30000000000001","99.09310761789601","0.9068923821039904","70.19999999999999","15","1639","15"
"206","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","39","4.900000000000006","1.6","3.3000000000000056","99.02853673345476","0.9714632665452339","95.1","16","1631","16"
"208","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","13","36.8","1.3","35.5","98.25737265415549","1.742627345844504","63.2","13","733","13"
"205","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","44","20","1.7000000000000002","18.3","99.19621749408984","0.8037825059101654","80","17","2098","17"
"209","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","5","39.300000000000004","0.3","39.00000000000001","98.94366197183099","1.056338028169014","60.699999999999996","3","281","3"
"204","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","50","2.9000000000000057","1.4000000000000001","1.5000000000000056","99.33301572177228","0.6669842782277274","97.1","14","2085","14"
"206","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","40","3.799999999999997","1.6","2.199999999999997","99.02853673345476","0.9714632665452339","96.2","16","1631","16"
"207","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","34","23","1.5","21.5","99.09310761789601","0.9068923821039904","77","15","1639","15"
"208","legal","targeted","BA","50","50","10","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","14","29.10000000000001","1.3","27.800000000000008","98.25737265415549","1.742627345844504","70.89999999999999","13","733","13"
