"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"null"
"exp1_baseline"
"08/07/2026 20:13:58:949 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","treatment","targeting-mode","network-type","p0","num-nodes","ba-m","ws-rewire-prob","beta0","amplification","super-ratio","legal-strength","legal-response-time","legal-accuracy","platform-accuracy","platform-speed","lambda-weight","max-ticks","[step]","effectiveness","over-removal-rate","net-effectiveness","removal-precision","error-rate","current-pollution-rate","count-wrongly-removed","deleted-count","false-deleted"
"20","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","20","1","0","1","0","0","99","0","0","0"
"23","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","0","50","0","50","0","0","50","0","0","0"
"22","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","5","16.200000000000003","0","16.200000000000003","0","0","83.8","0","0","0"
"18","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","34","0.09999999999999432","0","0.09999999999999432","0","0","99.9","0","0","0"
"21","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","8","8.399999999999991","0","8.399999999999991","0","0","91.60000000000001","0","0","0"
"19","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","31","0.20000000000000284","0","0.20000000000000284","0","0","99.8","0","0","0"
"20","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","21","0.9000000000000057","0","0.9000000000000057","0","0","99.1","0","0","0"
"23","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","1","40.2","0","40.2","0","0","59.8","0","0","0"
"18","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","35","0.09999999999999432","0","0.09999999999999432","0","0","99.9","0","0","0"
"22","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","6","12.900000000000006","0","12.900000000000006","0","0","87.1","0","0","0"
"19","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","32","0.20000000000000284","0","0.20000000000000284","0","0","99.8","0","0","0"
"21","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","9","6.699999999999989","0","6.699999999999989","0","0","93.30000000000001","0","0","0"
"18","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","36","0.09999999999999432","0","0.09999999999999432","0","0","99.9","0","0","0"
"23","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","2","32","0","32","0","0","68","0","0","0"
"20","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","22","0.9000000000000057","0","0.9000000000000057","0","0","99.1","0","0","0"
"19","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","33","0.09999999999999432","0","0.09999999999999432","0","0","99.9","0","0","0"
"22","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","7","10.200000000000003","0","10.200000000000003","0","0","89.8","0","0","0"
"21","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","10","5.900000000000006","0","5.900000000000006","0","0","94.1","0","0","0"
"18","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","37","0.09999999999999432","0","0.09999999999999432","0","0","99.9","0","0","0"
"20","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","23","0.5999999999999943","0","0.5999999999999943","0","0","99.4","0","0","0"
"22","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","8","7.299999999999997","0","7.299999999999997","0","0","92.7","0","0","0"
"19","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","34","0.09999999999999432","0","0.09999999999999432","0","0","99.9","0","0","0"
"21","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","11","4.5","0","4.5","0","0","95.5","0","0","0"
"18","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","38","0.09999999999999432","0","0.09999999999999432","0","0","99.9","0","0","0"
"23","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","3","25.5","0","25.5","0","0","74.5","0","0","0"
"20","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","24","0.5999999999999943","0","0.5999999999999943","0","0","99.4","0","0","0"
"19","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","35","0.09999999999999432","0","0.09999999999999432","0","0","99.9","0","0","0"
"22","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","9","5.1000000000000085","0","5.1000000000000085","0","0","94.89999999999999","0","0","0"
"21","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","12","3.700000000000003","0","3.700000000000003","0","0","96.3","0","0","0"
"18","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","39","0.09999999999999432","0","0.09999999999999432","0","0","99.9","0","0","0"
"19","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","36","0.09999999999999432","0","0.09999999999999432","0","0","99.9","0","0","0"
"23","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","4","19.89999999999999","0","19.89999999999999","0","0","80.10000000000001","0","0","0"
"20","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","25","0.5999999999999943","0","0.5999999999999943","0","0","99.4","0","0","0"
"19","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","37","0","0","0","0","0","100","0","0","0"
"22","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","10","3.299999999999997","0","3.299999999999997","0","0","96.7","0","0","0"
"18","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","40","0","0","0","0","0","100","0","0","0"
"21","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","13","2.6000000000000085","0","2.6000000000000085","0","0","97.39999999999999","0","0","0"
"23","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","5","16.10000000000001","0","16.10000000000001","0","0","83.89999999999999","0","0","0"
"20","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","26","0.5999999999999943","0","0.5999999999999943","0","0","99.4","0","0","0"
"19","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","38","0","0","0","0","0","100","0","0","0"
"21","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","14","2.4000000000000057","0","2.4000000000000057","0","0","97.6","0","0","0"
"18","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","41","0","0","0","0","0","100","0","0","0"
"22","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","11","2.5","0","2.5","0","0","97.5","0","0","0"
"23","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","6","13.799999999999997","0","13.799999999999997","0","0","86.2","0","0","0"
"20","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","27","0.5","0","0.5","0","0","99.5","0","0","0"
"18","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","42","0","0","0","0","0","100","0","0","0"
"19","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","39","0","0","0","0","0","100","0","0","0"
"22","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","12","2.1000000000000085","0","2.1000000000000085","0","0","97.89999999999999","0","0","0"
"21","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","15","2","0","2","0","0","98","0","0","0"
"23","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","7","11","0","11","0","0","89","0","0","0"
"18","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","43","0","0","0","0","0","100","0","0","0"
"22","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","13","1.5999999999999943","0","1.5999999999999943","0","0","98.4","0","0","0"
"20","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","28","0.20000000000000284","0","0.20000000000000284","0","0","99.8","0","0","0"
"21","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","16","1.4000000000000057","0","1.4000000000000057","0","0","98.6","0","0","0"
"23","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","8","8.799999999999997","0","8.799999999999997","0","0","91.2","0","0","0"
"18","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","44","0","0","0","0","0","100","0","0","0"
"22","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","14","1.5","0","1.5","0","0","98.5","0","0","0"
"21","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","17","1.2999999999999972","0","1.2999999999999972","0","0","98.7","0","0","0"
"20","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","29","0.20000000000000284","0","0.20000000000000284","0","0","99.8","0","0","0"
"23","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","9","6.3999999999999915","0","6.3999999999999915","0","0","93.60000000000001","0","0","0"
"19","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","40","0","0","0","0","0","100","0","0","0"
"18","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","45","0","0","0","0","0","100","0","0","0"
"22","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","15","1.2000000000000028","0","1.2000000000000028","0","0","98.8","0","0","0"
"20","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","30","0.20000000000000284","0","0.20000000000000284","0","0","99.8","0","0","0"
"21","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","18","0.7000000000000028","0","0.7000000000000028","0","0","99.3","0","0","0"
"23","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","10","4.900000000000006","0","4.900000000000006","0","0","95.1","0","0","0"
"19","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","41","0","0","0","0","0","100","0","0","0"
"22","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","16","1.0999999999999943","0","1.0999999999999943","0","0","98.9","0","0","0"
"20","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","31","0.09999999999999432","0","0.09999999999999432","0","0","99.9","0","0","0"
"21","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","19","0.7000000000000028","0","0.7000000000000028","0","0","99.3","0","0","0"
"23","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","11","4.200000000000003","0","4.200000000000003","0","0","95.8","0","0","0"
"19","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","42","0","0","0","0","0","100","0","0","0"
"20","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","32","0.09999999999999432","0","0.09999999999999432","0","0","99.9","0","0","0"
"22","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","17","0.7999999999999972","0","0.7999999999999972","0","0","99.2","0","0","0"
"21","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","20","0.29999999999999716","0","0.29999999999999716","0","0","99.7","0","0","0"
"23","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","12","3.5","0","3.5","0","0","96.5","0","0","0"
"19","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","43","0","0","0","0","0","100","0","0","0"
"20","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","33","0.09999999999999432","0","0.09999999999999432","0","0","99.9","0","0","0"
"22","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","18","0.7999999999999972","0","0.7999999999999972","0","0","99.2","0","0","0"
"21","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","21","0.29999999999999716","0","0.29999999999999716","0","0","99.7","0","0","0"
"23","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","13","2.6000000000000085","0","2.6000000000000085","0","0","97.39999999999999","0","0","0"
"19","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","44","0","0","0","0","0","100","0","0","0"
"20","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","34","0.09999999999999432","0","0.09999999999999432","0","0","99.9","0","0","0"
"22","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","19","0.7999999999999972","0","0.7999999999999972","0","0","99.2","0","0","0"
"21","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","22","0.29999999999999716","0","0.29999999999999716","0","0","99.7","0","0","0"
"23","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","14","2.299999999999997","0","2.299999999999997","0","0","97.7","0","0","0"
"19","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","45","0","0","0","0","0","100","0","0","0"
"22","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","20","0.7000000000000028","0","0.7000000000000028","0","0","99.3","0","0","0"
"20","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","35","0.09999999999999432","0","0.09999999999999432","0","0","99.9","0","0","0"
"21","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","23","0.20000000000000284","0","0.20000000000000284","0","0","99.8","0","0","0"
"23","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","15","1.9000000000000057","0","1.9000000000000057","0","0","98.1","0","0","0"
"19","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","46","0","0","0","0","0","100","0","0","0"
"22","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","21","0.5","0","0.5","0","0","99.5","0","0","0"
"21","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","24","0.09999999999999432","0","0.09999999999999432","0","0","99.9","0","0","0"
"20","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","36","0.09999999999999432","0","0.09999999999999432","0","0","99.9","0","0","0"
"23","none","targeted","BA","50","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","16","1.5","0","1.5","0","0","98.5","0","0","0"
"19","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","47","0","0","0","0","0","100","0","0","0"
