"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"null"
"exp7b_scale-check(b)"
"08/07/2026 20:17:48:684 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","treatment","targeting-mode","network-type","p0","num-nodes","legal-strength","legal-response-time","legal-accuracy","platform-accuracy","platform-speed","ba-m","ws-rewire-prob","beta0","amplification","super-ratio","lambda-weight","max-ticks","[step]","effectiveness","over-removal-rate","net-effectiveness","removal-precision","error-rate","current-pollution-rate","count-wrongly-removed","deleted-count","false-deleted","mean-degree","max-degree","degree-sd","count-isolates","mean-super-degree","legal-load","audit-load"
"6","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","22","1.8199999999999932","0","1.8199999999999932","0","0","98.18","0","0","0","3.9988","171","5.683912378985743","0","44.62","3500","3750"
"4","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","19","3.1000000000000085","0","3.1000000000000085","0","0","96.89999999999999","0","0","0","3.9988","138","5.694285164681168","0","47.56","3500","3750"
"2","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","19","3.0799999999999983","0","3.0799999999999983","0","0","96.92","0","0","0","3.9988","289","7.134968823759804","0","49.16","3500","3750"
"1","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","22","1.7999999999999972","0","1.7999999999999972","0","0","98.2","0","0","0","3.9988","253","6.501234634310228","0","47.9","3500","3750"
"5","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","18","3.219999999999999","0","3.219999999999999","0","0","96.78","0","0","0","3.9988","225","6.334131574617151","0","47.02","3500","3750"
"3","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","19","2.6599999999999966","0","2.6599999999999966","0","0","97.34","0","0","0","3.9988","143","5.951023567110128","0","47.46","3500","3750"
"2","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","20","2.4000000000000057","0","2.4000000000000057","0","0","97.6","0","0","0","3.9988","289","7.134968823759797","0","49.16","3500","3750"
"6","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","23","1.480000000000004","0","1.480000000000004","0","0","98.52","0","0","0","3.9988","171","5.683912378985775","0","44.62","3500","3750"
"4","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","20","2.6200000000000045","0","2.6200000000000045","0","0","97.38","0","0","0","3.9988","138","5.694285164681186","0","47.56","3500","3750"
"2","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","21","1.9599999999999937","0","1.9599999999999937","0","0","98.04","0","0","0","3.9988","289","7.134968823759774","0","49.16","3500","3750"
"1","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","23","1.480000000000004","0","1.480000000000004","0","0","98.52","0","0","0","3.9988","253","6.50123463431031","0","47.9","3500","3750"
"5","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","19","2.799999999999997","0","2.799999999999997","0","0","97.2","0","0","0","3.9988","225","6.334131574617195","0","47.02","3500","3750"
"6","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","24","1.1600000000000108","0","1.1600000000000108","0","0","98.83999999999999","0","0","0","3.9988","171","5.683912378985718","0","44.62","3500","3750"
"3","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","20","2.1000000000000085","0","2.1000000000000085","0","0","97.89999999999999","0","0","0","3.9988","143","5.951023567110132","0","47.46","3500","3750"
"4","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","21","2.1599999999999966","0","2.1599999999999966","0","0","97.84","0","0","0","3.9988","138","5.694285164681163","0","47.56","3500","3750"
"2","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","22","1.559999999999988","0","1.559999999999988","0","0","98.44000000000001","0","0","0","3.9988","289","7.134968823759845","0","49.16","3500","3750"
"1","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","24","1.2000000000000028","0","1.2000000000000028","0","0","98.8","0","0","0","3.9988","253","6.5012346343102285","0","47.9","3500","3750"
"6","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","25","1.039999999999992","0","1.039999999999992","0","0","98.96000000000001","0","0","0","3.9988","171","5.683912378985768","0","44.62","3500","3750"
"5","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","20","2.219999999999999","0","2.219999999999999","0","0","97.78","0","0","0","3.9988","225","6.334131574617185","0","47.02","3500","3750"
"3","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","21","1.7199999999999989","0","1.7199999999999989","0","0","98.28","0","0","0","3.9988","143","5.951023567110168","0","47.46","3500","3750"
"4","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","22","1.759999999999991","0","1.759999999999991","0","0","98.24000000000001","0","0","0","3.9988","138","5.694285164681196","0","47.56","3500","3750"
"2","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","23","1.2199999999999989","0","1.2199999999999989","0","0","98.78","0","0","0","3.9988","289","7.134968823759819","0","49.16","3500","3750"
"1","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","25","1.0799999999999983","0","1.0799999999999983","0","0","98.92","0","0","0","3.9988","253","6.501234634310225","0","47.9","3500","3750"
"6","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","26","0.8800000000000097","0","0.8800000000000097","0","0","99.11999999999999","0","0","0","3.9988","171","5.68391237898573","0","44.62","3500","3750"
"5","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","21","1.9200000000000017","0","1.9200000000000017","0","0","98.08","0","0","0","3.9988","225","6.334131574617185","0","47.02","3500","3750"
"3","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","22","1.3599999999999994","0","1.3599999999999994","0","0","98.64","0","0","0","3.9988","143","5.951023567110136","0","47.46","3500","3750"
"2","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","24","0.960000000000008","0","0.960000000000008","0","0","99.03999999999999","0","0","0","3.9988","289","7.134968823759843","0","49.16","3500","3750"
"4","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","23","1.4599999999999937","0","1.4599999999999937","0","0","98.54","0","0","0","3.9988","138","5.694285164681194","0","47.56","3500","3750"
"1","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","26","0.8599999999999994","0","0.8599999999999994","0","0","99.14","0","0","0","3.9988","253","6.501234634310223","0","47.9","3500","3750"
"6","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","27","0.7600000000000051","0","0.7600000000000051","0","0","99.24","0","0","0","3.9988","171","5.683912378985738","0","44.62","3500","3750"
"5","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","22","1.480000000000004","0","1.480000000000004","0","0","98.52","0","0","0","3.9988","225","6.334131574617148","0","47.02","3500","3750"
"3","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","23","1.0999999999999943","0","1.0999999999999943","0","0","98.9","0","0","0","3.9988","143","5.951023567110142","0","47.46","3500","3750"
"4","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","24","1.1600000000000108","0","1.1600000000000108","0","0","98.83999999999999","0","0","0","3.9988","138","5.694285164681176","0","47.56","3500","3750"
"5","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","23","1.2000000000000028","0","1.2000000000000028","0","0","98.8","0","0","0","3.9988","225","6.3341315746171","0","47.02","3500","3750"
"1","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","27","0.7600000000000051","0","0.7600000000000051","0","0","99.24","0","0","0","3.9988","253","6.501234634310299","0","47.9","3500","3750"
"2","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","25","0.8199999999999932","0","0.8199999999999932","0","0","99.18","0","0","0","3.9988","289","7.134968823759831","0","49.16","3500","3750"
"6","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","28","0.6200000000000045","0","0.6200000000000045","0","0","99.38","0","0","0","3.9988","171","5.683912378985749","0","44.62","3500","3750"
"3","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","24","0.9200000000000017","0","0.9200000000000017","0","0","99.08","0","0","0","3.9988","143","5.9510235671101555","0","47.46","3500","3750"
"2","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","26","0.6400000000000006","0","0.6400000000000006","0","0","99.36","0","0","0","3.9988","289","7.134968823759856","0","49.16","3500","3750"
"1","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","28","0.7000000000000028","0","0.7000000000000028","0","0","99.3","0","0","0","3.9988","253","6.501234634310296","0","47.9","3500","3750"
"4","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","25","0.9399999999999977","0","0.9399999999999977","0","0","99.06","0","0","0","3.9988","138","5.694285164681215","0","47.56","3500","3750"
"5","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","24","0.9200000000000017","0","0.9200000000000017","0","0","99.08","0","0","0","3.9988","225","6.334131574617176","0","47.02","3500","3750"
"6","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","29","0.480000000000004","0","0.480000000000004","0","0","99.52","0","0","0","3.9988","171","5.68391237898578","0","44.62","3500","3750"
"3","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","25","0.7399999999999949","0","0.7399999999999949","0","0","99.26","0","0","0","3.9988","143","5.951023567110138","0","47.46","3500","3750"
"2","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","27","0.5799999999999983","0","0.5799999999999983","0","0","99.42","0","0","0","3.9988","289","7.1349688237597855","0","49.16","3500","3750"
"4","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","26","0.7000000000000028","0","0.7000000000000028","0","0","99.3","0","0","0","3.9988","138","5.694285164681174","0","47.56","3500","3750"
"5","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","25","0.7000000000000028","0","0.7000000000000028","0","0","99.3","0","0","0","3.9988","225","6.334131574617163","0","47.02","3500","3750"
"1","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","29","0.5999999999999943","0","0.5999999999999943","0","0","99.4","0","0","0","3.9988","253","6.50123463431025","0","47.9","3500","3750"
"6","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","30","0.4200000000000017","0","0.4200000000000017","0","0","99.58","0","0","0","3.9988","171","5.683912378985754","0","44.62","3500","3750"
"3","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","26","0.6200000000000045","0","0.6200000000000045","0","0","99.38","0","0","0","3.9988","143","5.951023567110148","0","47.46","3500","3750"
"2","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","28","0.480000000000004","0","0.480000000000004","0","0","99.52","0","0","0","3.9988","289","7.134968823759841","0","49.16","3500","3750"
"1","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","30","0.4399999999999977","0","0.4399999999999977","0","0","99.56","0","0","0","3.9988","253","6.501234634310204","0","47.9","3500","3750"
"4","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","27","0.5799999999999983","0","0.5799999999999983","0","0","99.42","0","0","0","3.9988","138","5.694285164681203","0","47.56","3500","3750"
"5","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","26","0.6200000000000045","0","0.6200000000000045","0","0","99.38","0","0","0","3.9988","225","6.334131574617192","0","47.02","3500","3750"
"6","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","31","0.3399999999999892","0","0.3399999999999892","0","0","99.66000000000001","0","0","0","3.9988","171","5.683912378985783","0","44.62","3500","3750"
"2","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","29","0.4200000000000017","0","0.4200000000000017","0","0","99.58","0","0","0","3.9988","289","7.13496882375981","0","49.16","3500","3750"
"3","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","27","0.46000000000000796","0","0.46000000000000796","0","0","99.53999999999999","0","0","0","3.9988","143","5.951023567110182","0","47.46","3500","3750"
"1","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","31","0.35999999999999943","0","0.35999999999999943","0","0","99.64","0","0","0","3.9988","253","6.501234634310273","0","47.9","3500","3750"
"5","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","27","0.539999999999992","0","0.539999999999992","0","0","99.46000000000001","0","0","0","3.9988","225","6.334131574617206","0","47.02","3500","3750"
"2","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","30","0.37999999999999545","0","0.37999999999999545","0","0","99.62","0","0","0","3.9988","289","7.134968823759836","0","49.16","3500","3750"
"4","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","28","0.480000000000004","0","0.480000000000004","0","0","99.52","0","0","0","3.9988","138","5.694285164681203","0","47.56","3500","3750"
"6","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","32","0.2600000000000051","0","0.2600000000000051","0","0","99.74","0","0","0","3.9988","171","5.683912378985779","0","44.62","3500","3750"
"1","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","32","0.29999999999999716","0","0.29999999999999716","0","0","99.7","0","0","0","3.9988","253","6.501234634310232","0","47.9","3500","3750"
"5","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","28","0.4200000000000017","0","0.4200000000000017","0","0","99.58","0","0","0","3.9988","225","6.334131574617198","0","47.02","3500","3750"
"3","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","28","0.4000000000000057","0","0.4000000000000057","0","0","99.6","0","0","0","3.9988","143","5.951023567110166","0","47.46","3500","3750"
"2","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","31","0.3399999999999892","0","0.3399999999999892","0","0","99.66000000000001","0","0","0","3.9988","289","7.134968823759842","0","49.16","3500","3750"
"4","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","29","0.4000000000000057","0","0.4000000000000057","0","0","99.6","0","0","0","3.9988","138","5.694285164681178","0","47.56","3500","3750"
"6","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","33","0.20000000000000284","0","0.20000000000000284","0","0","99.8","0","0","0","3.9988","171","5.683912378985692","0","44.62","3500","3750"
"1","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","33","0.2600000000000051","0","0.2600000000000051","0","0","99.74","0","0","0","3.9988","253","6.501234634310254","0","47.9","3500","3750"
"2","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","32","0.3199999999999932","0","0.3199999999999932","0","0","99.68","0","0","0","3.9988","289","7.134968823759828","0","49.16","3500","3750"
"3","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","29","0.3199999999999932","0","0.3199999999999932","0","0","99.68","0","0","0","3.9988","143","5.951023567110109","0","47.46","3500","3750"
"4","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","30","0.29999999999999716","0","0.29999999999999716","0","0","99.7","0","0","0","3.9988","138","5.6942851646811565","0","47.56","3500","3750"
"5","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","29","0.3399999999999892","0","0.3399999999999892","0","0","99.66000000000001","0","0","0","3.9988","225","6.334131574617191","0","47.02","3500","3750"
"6","none","targeted","BA","10","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","34","0.1600000000000108","0","0.1600000000000108","0","0","99.83999999999999","0","0","0","3.9988","171","5.683912378985743","0","44.62","3500","3750"
