"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"null"
"exp4_2*2"
"08/07/2026 20:15:49:245 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","treatment","targeting-mode","network-type","p0","legal-strength","legal-response-time","legal-accuracy","platform-accuracy","platform-speed","num-nodes","ba-m","ws-rewire-prob","beta0","amplification","super-ratio","lambda-weight","max-ticks","[step]","effectiveness","over-removal-rate","net-effectiveness","removal-precision","error-rate","current-pollution-rate","count-wrongly-removed","deleted-count","false-deleted"
"84","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","28","100","96.6","3.4000000000000057","16.490134994807892","83.50986500519211","0","966","794","4021"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","14","99.9","83.39999999999999","16.500000000000014","28.65627319970304","71.34372680029696","0.1","834","772","1922"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","12","100","78.3","21.700000000000003","32.790398628375485","67.20960137162452","0","783","765","1568"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","13","100","81.10000000000001","18.89999999999999","30.871670702179177","69.12832929782083","0","811","765","1713"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","15","99.9","85.5","14.400000000000006","27.11626273270109","72.88373726729891","0.1","855","772","2075"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","14","100","82.8","17.200000000000003","29.20962199312715","70.79037800687286","0","828","765","1854"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","16","99.9","87.2","12.700000000000003","25.716189207195207","74.2838107928048","0.1","872","772","2230"
"89","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","0","50","0","50","0","0","50","0","0","0"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","15","100","84.39999999999999","15.600000000000009","27.697320782042002","72.302679217958","0","844","765","1997"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","0","50","0","50","0","0","50","0","0","0"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","17","100","89","11","24.516333650491596","75.48366634950841","0","890","773","2380"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","16","100","86.1","13.900000000000006","26.31578947368421","73.68421052631578","0","861","765","2142"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","18","100","90.2","9.799999999999997","23.431342831160958","76.56865716883904","0","902","773","2526"
"84","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","29","100","96.8","3.200000000000003","15.972641319653993","84.02735868034601","0","968","794","4177"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","17","100","87.4","12.599999999999994","25.016350555918905","74.9836494440811","0","874","765","2293"
"89","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","1","77.6","6.6000000000000005","71","84.05797101449275","15.942028985507244","22.400000000000002","66","348","66"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","1","75.5","6.7","68.8","83.69829683698296","16.30170316301703","24.5","67","344","67"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","19","100","91.10000000000001","8.899999999999991","22.50363901018923","77.49636098981078","0","911","773","2662"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","18","100","89.3","10.700000000000003","23.72828784119107","76.27171215880894","0","893","765","2459"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","2","87","16.400000000000002","70.6","74.78632478632478","25.213675213675213","13","164","525","177"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","19","100","90.3","9.700000000000003","22.747546833184657","77.25245316681534","0","903","765","2598"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","20","100","92.30000000000001","7.699999999999989","21.48415786548082","78.51584213451918","0","923","773","2825"
"84","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","30","100","97.5","2.5","15.519937451133698","84.4800625488663","0","975","794","4322"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","20","100","91.5","8.5","21.888412017167383","78.11158798283262","0","915","765","2730"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","21","100","92.80000000000001","7.199999999999989","20.668449197860962","79.33155080213903","0","928","773","2967"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","21","100","92.30000000000001","7.699999999999989","21.056977704376546","78.94302229562345","0","923","765","2868"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","22","100","93.30000000000001","6.699999999999989","20.27027027027027","79.72972972972973","0","933","765","3009"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","22","100","93.5","6.5","19.897039897039896","80.10296010296011","0","935","773","3112"
"84","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","31","100","97.89999999999999","2.1000000000000085","15.03503124408256","84.96496875591744","0","979","794","4487"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","23","100","94","6","19.445856634468733","80.55414336553126","0","940","765","3169"
"89","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","2","88.9","17.299999999999997","71.60000000000001","74.14772727272727","25.85227272727273","11.1","173","522","182"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","23","100","95","5","19.114737883283876","80.88526211671613","0","950","773","3271"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","24","100","94.6","5.400000000000006","18.782224404615764","81.21777559538424","0","946","765","3308"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","24","100","95.6","4.400000000000006","18.44868735083532","81.55131264916467","0","956","773","3417"
"84","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","32","100","98.2","1.7999999999999972","14.638643067846607","85.36135693215338","0","982","794","4630"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","3","91.6","26.400000000000002","65.19999999999999","67.13362068965517","32.866379310344826","8.4","264","623","305"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","25","100","95.5","4.5","18.04245283018868","81.95754716981132","0","955","765","3475"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","25","100","96.5","3.5","17.79875661984803","82.20124338015196","0","965","773","3570"
"89","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","3","93.7","28.4","65.30000000000001","64.96191512513602","35.03808487486398","6.3","284","597","322"
"84","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","33","100","98.5","1.5","14.278007552598455","85.72199244740155","0","985","794","4767"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","26","100","96.2","3.799999999999997","17.4061433447099","82.5938566552901","0","962","765","3630"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","26","100","96.6","3.4000000000000057","17.151098291546482","82.84890170845351","0","966","773","3734"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","4","94.1","36.6","57.49999999999999","60.39076376554174","39.60923623445826","5.8999999999999995","366","680","446"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","27","100","96.6","3.4000000000000057","16.798418972332016","83.20158102766798","0","966","765","3789"
"84","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","34","100","98.6","1.4000000000000057","13.912738741895916","86.08726125810409","0","986","794","4913"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","27","100","96.8","3.200000000000003","16.598668670818125","83.40133132918187","0","968","773","3884"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","28","100","96.89999999999999","3.1000000000000085","16.231699554423933","83.76830044557607","0","969","765","3948"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","5","95.6","45.4","50.199999999999996","54.984662576687114","45.015337423312886","4.3999999999999995","454","717","587"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","28","100","97.39999999999999","2.6000000000000085","16.057332779393434","83.94266722060657","0","974","773","4041"
"84","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","35","100","98.7","1.2999999999999972","13.57961347699675","86.42038652300324","0","987","794","5053"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","29","100","97.7","2.299999999999997","15.575256901067903","84.4247430989321","0","977","773","4190"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","6","97.2","51.6","45.6","50.54054054054053","49.45945945945946","2.8000000000000003","516","748","732"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","29","100","97.5","2.5","15.6794425087108","84.3205574912892","0","975","765","4114"
"84","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","36","100","98.8","1.2000000000000028","13.251001335113486","86.74899866488651","0","988","794","5198"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","30","100","97.8","2.200000000000003","15.133124510571653","84.86687548942835","0","978","773","4335"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","30","100","97.7","2.299999999999997","15.166534496431403","84.83346550356859","0","977","765","4279"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","7","98.4","57.49999999999999","40.90000000000001","47.0873786407767","52.9126213592233","1.6","575","776","872"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","31","100","98.1","1.9000000000000057","14.704203918584744","85.29579608141525","0","981","773","4484"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","31","100","97.7","2.299999999999997","14.771191349681406","85.2288086503186","0","977","765","4414"
"84","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","37","100","99","1","12.902177445563861","87.09782255443615","0","990","794","5360"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","32","100","98.2","1.7999999999999972","14.29892711801702","85.70107288198298","0","982","773","4633"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","8","99.1","63.1","35.99999999999999","43.861607142857146","56.13839285714286","0.8999999999999999","631","786","1006"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","32","100","97.8","2.200000000000003","14.352720450281426","85.64727954971858","0","978","765","4565"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","33","100","98.2","1.7999999999999972","13.968196602818939","86.03180339718106","0","982","773","4761"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","9","99.4","67.5","31.900000000000006","40.86687306501548","59.133126934984524","0.6","675","792","1146"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","34","100","98.3","1.7000000000000028","13.613948573441354","86.38605142655865","0","983","773","4905"
"84","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","38","100","99.2","0.7999999999999972","12.579214195183777","87.42078580481622","0","992","794","5518"
"89","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","4","95.9","37.5","58.400000000000006","57.90424570912376","42.09575429087624","4.1000000000000005","375","641","466"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","33","100","97.8","2.200000000000003","13.980263157894738","86.01973684210526","0","978","765","4707"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","10","99.3","72.2","27.099999999999994","38.115530303030305","61.8844696969697","0.7000000000000001","722","805","1307"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","34","100","97.8","2.200000000000003","13.646093471280771","86.35390652871922","0","978","765","4841"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","35","100","98.3","1.7000000000000028","13.272664835164836","86.72733516483517","0","983","773","5051"
"89","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","5","97.4","45","52.400000000000006","52.77995301487862","47.22004698512138","2.6","450","674","603"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","11","99.8","76.6","23.200000000000003","35.42483660130719","64.57516339869281","0.2","766","813","1482"
"84","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","39","100","99.2","0.7999999999999972","12.315805801147821","87.68419419885218","0","992","794","5653"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","35","100","98.3","1.7000000000000028","13.244459833795014","86.75554016620498","0","983","765","5011"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","36","100","98.5","1.5","12.961099932930919","87.03890006706908","0","985","773","5191"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","12","99.8","80","19.799999999999997","32.99554114308877","67.00445885691123","0.2","800","814","1653"
"89","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","6","98.3","52.300000000000004","45.99999999999999","47.94425087108014","52.05574912891986","1.7000000000000002","523","688","747"
"84","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","40","100","99.2","0.7999999999999972","12.068703450372396","87.9312965496276","0","992","794","5785"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","36","100","98.3","1.7000000000000028","12.909213634829564","87.09078636517043","0","983","765","5161"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","13","99.9","82.3","17.60000000000001","30.95328522597797","69.04671477402204","0.1","823","815","1818"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","37","100","98.6","1.4000000000000057","12.655533726260643","87.34446627373936","0","986","773","5335"
"89","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","7","98.9","57.699999999999996","41.20000000000001","44.098984771573605","55.901015228426395","1.0999999999999999","577","695","881"
"84","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","41","100","99.4","0.5999999999999943","11.79091179091179","88.20908820908821","0","994","794","5940"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","14","99.9","84.3","15.600000000000009","29.390551749008292","70.6094482509917","0.1","843","815","1958"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","37","100","98.3","1.7000000000000028","12.586377097729518","87.41362290227048","0","983","765","5313"
"89","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","8","99","62.6","36.4","40.61771561771562","59.382284382284375","1","626","697","1019"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","38","100","98.6","1.4000000000000057","12.342327957847676","87.65767204215233","0","986","773","5490"
"84","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","42","100","99.4","0.5999999999999943","11.522275431722537","88.47772456827747","0","994","794","6097"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","15","100","85.3","14.700000000000003","27.99313893653516","72.00686106346484","0","853","816","2099"
"89","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","9","99.5","66.60000000000001","32.89999999999999","37.62057877813505","62.37942122186495","0.5","666","702","1164"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","39","100","98.7","1.2999999999999972","12.068696330991413","87.93130366900859","0","987","773","5632"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","38","100","98.3","1.7000000000000028","12.316857188858476","87.68314281114152","0","983","765","5446"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","16","100","86.1","13.900000000000006","26.82445759368836","73.17554240631164","0","861","816","2226"
"84","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","43","100","99.4","0.5999999999999943","11.275205907412666","88.72479409258733","0","994","794","6248"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","40","100","98.8","1.2000000000000028","11.801526717557252","88.19847328244275","0","988","773","5777"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","39","100","98.5","1.5","12.039660056657224","87.96033994334277","0","985","765","5589"
"89","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","10","99.5","71.5","28","34.56243854473943","65.43756145526058","0.5","715","703","1331"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","17","100","87","13","25.692695214105793","74.3073047858942","0","870","816","2360"
"84","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","44","100","99.4","0.5999999999999943","11.05080027835769","88.94919972164232","0","994","794","6391"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","41","100","99","1","11.552832162606487","88.44716783739351","0","990","773","5918"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","40","100","98.6","1.4000000000000057","11.778290993071593","88.2217090069284","0","986","765","5730"
"89","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","11","99.8","75.2","24.599999999999994","32.26982680036463","67.73017319963537","0.2","752","708","1486"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","18","100","88.4","11.599999999999994","24.504504504504503","75.49549549549549","0","884","816","2514"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","42","100","99.1","0.9000000000000057","11.29291453615778","88.70708546384222","0","991","773","6072"
"84","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","45","100","99.5","0.5","10.842550867130957","89.15744913286903","0","995","794","6529"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","41","100","98.9","1.0999999999999943","11.51068311766476","88.48931688233523","0","989","765","5881"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","19","100","89.4","10.599999999999994","23.563384348830493","76.4366156511695","0","894","816","2647"
"89","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","12","99.7","78.3","21.400000000000006","30.24744027303754","69.75255972696246","0.3","783","709","1635"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","43","100","99.1","0.9000000000000057","11.052330569059194","88.9476694309408","0","991","773","6221"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","42","100","99.1","0.9000000000000057","11.259935236973801","88.7400647630262","0","991","765","6029"
"84","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","46","100","99.7","0.29999999999999716","10.607882431529726","89.39211756847027","0","997","794","6691"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","20","100","90.3","9.700000000000003","22.54766510085659","77.45233489914341","0","903","816","2803"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","44","100","99.1","0.9000000000000057","10.826330532212886","89.17366946778712","0","991","773","6367"
"89","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","13","99.8","81.2","18.599999999999994","28.354632587859424","71.64536741214057","0.2","812","710","1794"
"85","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","19","100","90.10000000000001","9.899999999999991","24.499855030443605","75.50014496955639","0","901","845","2604"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","43","100","99.2","0.7999999999999972","11.032593019901933","88.96740698009806","0","992","765","6169"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","45","100","99.2","0.7999999999999972","10.622509275800466","89.37749072419953","0","992","773","6504"
"84","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","47","100","99.7","0.29999999999999716","10.424051463830905","89.5759485361691","0","997","794","6823"
"89","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","14","99.9","83.6","16.30000000000001","26.867924528301884","73.13207547169812","0.1","836","712","1938"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","21","100","91.4","8.599999999999994","21.490650513563338","78.50934948643666","0","914","816","2981"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","44","100","99.4","0.5999999999999943","10.811192764273601","89.1888072357264","0","994","765","6311"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","46","100","99.2","0.7999999999999972","10.392578650174778","89.60742134982522","0","992","773","6665"
"85","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","20","100","91.4","8.599999999999994","23.381294964028775","76.61870503597122","0","914","845","2769"
"89","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","15","99.9","84.89999999999999","15.000000000000014","25.538020086083215","74.46197991391679","0.1","849","712","2076"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","45","100","99.6","0.4000000000000057","10.570678457924554","89.42932154207544","0","996","765","6472"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","22","100","92.60000000000001","7.3999999999999915","20.66869300911854","79.33130699088146","0","926","816","3132"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","47","100","99.4","0.5999999999999943","10.192510548523206","89.8074894514768","0","994","773","6811"
"89","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","16","99.9","86.9","13","24.27548585066485","75.72451414933515","0.1","869","712","2221"
"85","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","21","100","92.7","7.299999999999997","22.34267583289265","77.65732416710736","0","927","845","2937"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","46","100","99.6","0.4000000000000057","10.354629128316189","89.64537087168381","0","996","765","6623"
"84","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","48","100","99.7","0.29999999999999716","10.22142121524202","89.77857878475798","0","997","794","6974"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","23","100","93.4","6.599999999999994","19.960861056751465","80.03913894324853","0","934","816","3272"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","48","100","99.5","0.5","10.01036001036001","89.98963998964","0","995","773","6949"
"89","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","17","99.9","88","11.900000000000006","23.03461662892268","76.96538337107732","0.1","880","712","2379"
"85","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","22","100","92.9","7.099999999999994","21.495802594759603","78.50419740524039","0","929","845","3086"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","47","100","99.6","0.4000000000000057","10.143198090692124","89.85680190930788","0","996","765","6777"
"84","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","49","100","99.7","0.29999999999999716","10.012610340479194","89.98738965952082","0","997","794","7136"
"86","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","49","100","99.6","0.4000000000000057","9.824605998983223","90.17539400101677","0","996","773","7095"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","24","100","94","6","19.309039280643635","80.69096071935637","0","940","816","3410"
"89","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","18","100","88.7","11.299999999999997","22.053819981441386","77.94618001855862","0","887","713","2520"
"85","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","23","100","93.89999999999999","6.1000000000000085","20.670254403131118","79.32974559686889","0","939","845","3243"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","48","100","99.6","0.4000000000000057","9.945397815912637","90.05460218408736","0","996","765","6927"
"84","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","50","100","99.7","0.29999999999999716","9.819441009151621","90.18055899084838","0","997","794","7292"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","25","100","94.5","5.5","18.647166361974406","81.35283363802559","0","945","816","3560"
"85","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","24","100","94.39999999999999","5.6000000000000085","19.966918714555764","80.03308128544423","0","944","845","3387"
"88","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","26","100","94.89999999999999","5.1000000000000085","18.02518223989397","81.97481776010603","0","949","816","3711"
"89","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","19","100","90.10000000000001","9.899999999999991","21.06351550960118","78.93648449039881","0","901","713","2672"
"87","platform","targeted","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","49","100","99.6","0.4000000000000057","9.76512637222364","90.23487362777635","0","996","765","7069"
